Youtube title,Video_num,File_id,Start_time,End_time,Label,url
Counter-insurgency Operations Nowzad Afghanistan July 2013 archival stock footage,177,18,519,525,5,https://www.youtube.com/watch?v=qEALr2gytdo&t=555s
Counter-insurgency Operations Nowzad Afghanistan July 2013 archival stock footage,177,19,558,562,3,https://www.youtube.com/watch?v=qEALr2gytdo&t=555s
Counter-insurgency Operations Nowzad Afghanistan July 2013 archival stock footage,177,20,565,569,3,https://www.youtube.com/watch?v=qEALr2gytdo&t=555s
Counter-insurgency Operations Nowzad Afghanistan July 2013 archival stock footage,177,21,570,575,3,https://www.youtube.com/watch?v=qEALr2gytdo&t=555s
Counter-insurgency Operations Nowzad Afghanistan July 2013 archival stock footage,177,22,590,600,5,https://www.youtube.com/watch?v=qEALr2gytdo&t=555s
Counter-insurgency Operations Nowzad Afghanistan July 2013 archival stock footage,177,23,624,630,5,https://www.youtube.com/watch?v=qEALr2gytdo&t=555s
Counter-insurgency Operations Nowzad Afghanistan July 2013 archival stock footage,177,24,671,674,5,https://www.youtube.com/watch?v=qEALr2gytdo&t=555s
Army Paratroopers – AIR Squad Live-Fire Exercise,178,0,1,3,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,1,7,10,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,2,12,15,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,3,16,23,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,4,23,28,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,5,30,33,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,6,36,42,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,7,43,46,0,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,8,49,51,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,9,55,57,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,10,59,62,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,11,67,70,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,12,74,77,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,13,88,98,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,14,98,106,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,15,119,121,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,16,126,132,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,17,136,140,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,18,142,148,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,19,152,160,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,20,165,172,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,21,177,180,2,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,22,197,200,0,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,23,218,221,2,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,24,223,225,2,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,25,251,253,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,26,262,264,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,27,274,278,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,28,282,285,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,29,288,292,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,30,295,298,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,31,299,305,0,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,32,308,310,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,33,322,324,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,34,325,327,1,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Army Paratroopers – AIR Squad Live-Fire Exercise,178,35,350,355,0,https://www.youtube.com/watch?v=iQ0YtEUDPSo
Winter Warfare Training In Norway • U.S. Marines (2020),179,0,8,14,0,https://www.youtube.com/watch?v=MHMkTwqtCaQ
Winter Warfare Training In Norway • U.S. Marines (2020),179,1,16,19,2,https://www.youtube.com/watch?v=MHMkTwqtCaQ
Winter Warfare Training In Norway • U.S. Marines (2020),179,2,23,28,2,https://www.youtube.com/watch?v=MHMkTwqtCaQ
Winter Warfare Training In Norway • U.S. Marines (2020),179,3,34,38,2,https://www.youtube.com/watch?v=MHMkTwqtCaQ
Winter Warfare Training In Norway • U.S. Marines (2020),179,4,50,53,1,https://www.youtube.com/watch?v=MHMkTwqtCaQ
Winter Warfare Training In Norway • U.S. Marines (2020),179,5,57,62,1,https://www.youtube.com/watch?v=MHMkTwqtCaQ
Winter Warfare Training In Norway • U.S. Marines (2020),179,6,65,73,1,https://www.youtube.com/watch?v=MHMkTwqtCaQ
Winter Warfare Training In Norway • U.S. Marines (2020),179,7,78,85,1,https://www.youtube.com/watch?v=MHMkTwqtCaQ
Winter Warfare Training In Norway • U.S. Marines (2020),179,8,90,93,1,https://www.youtube.com/watch?v=MHMkTwqtCaQ
Winter Warfare Training In Norway • U.S. Marines (2020),179,9,110,115,1,https://www.youtube.com/watch?v=MHMkTwqtCaQ
Winter Warfare Training In Norway • U.S. Marines (2020),179,10,132,135,3,https://www.youtube.com/watch?v=MHMkTwqtCaQ
US Marines – Assault Support Tactics,180,0,5,13,5,https://www.youtube.com/watch?v=j5hqj2rBf2U
US Marines – Assault Support Tactics,180,1,28,35,1,https://www.youtube.com/watch?v=j5hqj2rBf2U
US Marines – Assault Support Tactics,180,2,38,43,1,https://www.youtube.com/watch?v=j5hqj2rBf2U
US Marines – Assault Support Tactics,180,3,45,50,1,https://www.youtube.com/watch?v=j5hqj2rBf2U
US Marines – Assault Support Tactics,180,4,55,58,0,https://www.youtube.com/watch?v=j5hqj2rBf2U
US Marines – Assault Support Tactics,180,5,70,73,0,https://www.youtube.com/watch?v=j5hqj2rBf2U
US Marines – Assault Support Tactics,180,6,124,129,1,https://www.youtube.com/watch?v=j5hqj2rBf2U
US Marines – Assault Support Tactics,180,7,148,155,5,https://www.youtube.com/watch?v=j5hqj2rBf2U
"Korea, U.S. Marines Conduct Vertical Assault",181,0,1,7,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,1,15,22,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,2,32,42,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,3,47,57,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,4,64,74,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,5,75,84,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,6,86,96,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,7,102,112,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,8,115,125,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,9,138,148,0,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,10,154,164,0,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,11,190,200,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,12,205,215,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,13,220,228,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,14,230,240,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,15,242,252,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,16,252,260,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,17,263,273,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,18,274,284,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,19,284,294,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,20,294,301,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,21,308,318,0,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,22,325,330,0,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,23,334,340,0,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,24,379,389,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,25,395,400,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,26,475,485,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,27,487,497,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,28,497,507,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,29,507,517,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,30,520,528,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,31,530,540,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,32,550,555,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,33,619,629,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,34,636,645,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,35,662,672,0,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,36,718,722,0,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,37,790,795,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,38,800,810,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,39,813,820,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,40,833,840,0,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,41,847,849,2,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,42,857,860,2,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,43,930,940,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,44,940,950,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
"Korea, U.S. Marines Conduct Vertical Assault",181,45,954,962,5,https://www.youtube.com/watch?v=HavEuTLprbE&t=47s
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,0,24,27,4,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,1,30,35,6,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,2,37,45,4,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,3,130,136,4,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,4,150,160,6,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,5,231,234,5,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,6,244,247,5,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,7,270,280,5,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,8,286,290,5,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,9,290,300,5,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,10,300,310,5,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,11,318,326,5,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,12,348,353,5,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,13,356,363,5,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,14,370,380,5,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,15,384,392,5,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,16,398,408,5,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,17,448,458,0,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,18,463,468,0,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,19,492,495,6,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,20,557,564,6,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,21,570,575,5,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,22,589,597,5,https://www.youtube.com/watch?v=lUXvsMukQbI
Amphibious Warfare . US Marines and Thai Armed Forces Largest Military Exercise in the Indo-Pacific,182,23,600,603,5,https://www.youtube.com/watch?v=lUXvsMukQbI
Marines Conduct Artillery Relocation Training 20.4,183,0,46,48,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,1,59,61,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,2,63,68,0,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,3,95,103,0,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,4,109,112,0,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,5,126,134,4,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,6,282,284,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,7,286,296,0,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,8,296,304,0,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,9,364,366,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,10,377,379,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,11,388,391,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,12,394,396,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,13,415,420,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,14,425,428,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,15,472,480,1,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,16,482,490,1,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,17,492,496,0,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,18,510,518,1,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,19,522,530,1,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,20,533,540,1,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,21,541,548,0,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,22,593,595,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,23,607,609,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,24,620,630,0,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,25,630,640,0,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,26,643,646,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,27,656,658,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,28,670,676,0,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,29,680,682,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,30,687,689,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,31,694,696,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,32,736,738,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,33,748,750,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,34,763,765,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,35,768,770,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,36,785,788,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,37,822,824,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,38,825,827,3,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,39,830,838,0,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,40,844,850,0,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,41,850,860,0,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,42,870,880,2,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,43,880,890,2,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,44,890,897,2,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,45,900,903,2,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,46,910,920,2,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,47,920,923,2,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,48,930,938,2,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,49,947,950,2,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,50,960,966,2,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,51,980,990,2,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,52,990,1000,2,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,53,1000,1005,2,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,54,1007,1012,2,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,55,1014,1018,2,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,56,1022,1030,0,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,57,1035,1045,2,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,58,1048,1055,2,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,59,1064,1070,0,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,60,1074,1080,0,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,61,1095,1100,0,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,62,1145,1148,1,https://www.youtube.com/watch?v=5F9BKowe5x0
Marines Conduct Artillery Relocation Training 20.4,183,63,1155,1158,1,https://www.youtube.com/watch?v=5F9BKowe5x0
Indian Army Live Fire Compilation | MFA,184,0,7,10,1,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,1,17,20,1,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,2,27,29,1,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,3,70,78,1,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,4,80,86,1,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,5,98,102,1,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,6,105,110,1,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,7,110,120,1,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,8,120,129,1,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,9,130,133,1,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,10,137,139,0,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,11,147,153,1,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,12,184,187,3,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,13,207,209,3,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,14,220,230,4,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,15,244,250,1,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,16,256,260,1,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,17,260,266,1,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,18,277,284,1,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,19,290,294,1,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,20,327,332,1,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,21,335,344,1,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,22,346,350,0,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,23,358,362,3,https://www.youtube.com/watch?v=Xv0YG8kX69k
Indian Army Live Fire Compilation | MFA,184,24,386,392,3,https://www.youtube.com/watch?v=Xv0YG8kX69k
